CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
7746,ITACT,ITACT-66,1,1
7747,MVACT,MVACT-184,1,1
7747,MVACT,MVACT-185,2,2
7747,MVACT,MVACT-177,3,3
7748,IPC,IPC-406,1,1
7749,MVACT,MVACT-185,1,1
7750,BNS,BNS-329,1,1
7751,IPC,IPC-406,1,1
7752,ITACT,ITACT-67,1,1
7753,IPC,IPC-406,1,1
7753,IPC,IPC-379,2,2
7753,IPC,IPC-447,3,3
7754,BNS,BNS-64,1,1
7754,BNS,BNS-74,2,2
7755,BNS,BNS-115,1,1
7756,IPC,IPC-395,1,1
7756,IPC,IPC-447,2,2
7757,MVACT,MVACT-134,1,1
7758,POCSO,POCSO-10,1,1
7758,JJACT,JJACT-75,2,2
7758,POCSO,POCSO-12,3,3
7759,DOWRY,DOWRY-3,1,1
7759,BNS,BNS-351,2,2
7759,BNS,BNS-85,3,3
7760,PCA,PCA-13,1,1
7761,ITACT,ITACT-67,1,1
7762,IPC,IPC-420,1,1
7762,IPC,IPC-406,2,2
7762,IPC,IPC-447,3,3
7763,PCA,PCA-13,1,1
7764,BNS,BNS-329,1,1
7764,BNS,BNS-318,2,2
7765,POCSO,POCSO-4,1,1
7766,BNS,BNS-115,1,1
7766,BNS,BNS-137,2,2
7766,BNS,BNS-117,3,3
7767,POCSO,POCSO-12,1,1
7767,JJACT,JJACT-82,2,2
7768,ARMS,ARMS-25,1,1
7769,BNS,BNS-318,1,1
7769,BNS,BNS-305,2,2
7769,BNS,BNS-329,3,3
7770,IPC,IPC-447,1,1
7771,BNS,BNS-305,1,1
7771,BNS,BNS-316,2,2
7772,IPC,IPC-354,1,1
7772,DOWRY,DOWRY-3,2,2
7773,MVACT,MVACT-177,1,1
7773,MVACT,MVACT-184,2,2
7774,BNS,BNS-351,1,1
7775,NDPS,NDPS-29,1,1
7775,NDPS,NDPS-20,2,2
7776,ARMS,ARMS-30,1,1
7776,KPACT,KPACT-78,2,2
7776,KEXACT,KEXACT-32,3,3
7777,IPC,IPC-395,1,1
7778,MVACT,MVACT-134,1,1
7779,BNS,BNS-85,1,1
7779,DOWRY,DOWRY-3,2,2
7780,MVACT,MVACT-185,1,1
7780,MVACT,MVACT-177,2,2
7780,MVACT,MVACT-184,3,3
7781,BNS,BNS-316,1,1
7781,PCA,PCA-13,2,2
7782,POCSO,POCSO-10,1,1
7782,POCSO,POCSO-8,2,2
7783,BNS,BNS-316,1,1
7784,IPC,IPC-376,1,1
7784,DOWRY,DOWRY-4,2,2
7785,IPC,IPC-406,1,1
7785,IPC,IPC-447,2,2
7786,UAPA,UAPA-13,1,1
7787,IPC,IPC-447,1,1
7787,IPC,IPC-379,2,2
7788,IPC,IPC-363,1,1
7789,BNS,BNS-318,1,1
7789,BNS,BNS-316,2,2
7790,IPC,IPC-354,1,1
7791,IPC,IPC-447,1,1
7791,IPC,IPC-406,2,2
7792,ITACT,ITACT-67,1,1
7792,ITACT,ITACT-66D,2,2
7793,MVACT,MVACT-177,1,1
7794,NDPS,NDPS-22,1,1
7794,NDPS,NDPS-27,2,2
7795,IPC,IPC-504,1,1
7795,IPC,IPC-506,2,2
7796,ARMS,ARMS-25,1,1
7796,KPACT,KPACT-78,2,2
7797,ITACT,ITACT-66C,1,1
7797,ITACT,ITACT-66,2,2
7797,ITACT,ITACT-66D,3,3
7798,MVACT,MVACT-177,1,1
7798,MVACT,MVACT-185,2,2
7799,MVACT,MVACT-177,1,1
7799,MVACT,MVACT-184,2,2
7799,MVACT,MVACT-185,3,3
7800,MVACT,MVACT-185,1,1
7801,ITACT,ITACT-67,1,1
7802,BNS,BNS-351,1,1
7803,MVACT,MVACT-134,1,1
7804,KPACT,KPACT-78,1,1
7805,BNS,BNS-85,1,1
7806,IPC,IPC-395,1,1
7806,IPC,IPC-379,2,2
7806,IPC,IPC-406,3,3
7807,BNS,BNS-316,1,1
7808,IPC,IPC-354,1,1
7809,PCA,PCA-7,1,1
7810,IPC,IPC-406,1,1
7811,IPC,IPC-498A,1,1
7811,IPC,IPC-354,2,2
7812,IPC,IPC-379,1,1
7812,IPC,IPC-420,2,2
7813,IPC,IPC-376,1,1
7813,IPC,IPC-354,2,2
7813,IPC,IPC-506,3,3
7814,BNS,BNS-310,1,1
7815,IPC,IPC-376,1,1
7816,MVACT,MVACT-185,1,1
7817,KEXACT,KEXACT-34,1,1
7817,KPACT,KPACT-110,2,2
7818,KPACT,KPACT-110,1,1
7819,BNS,BNS-351,1,1
7820,IPC,IPC-506,1,1
7821,KPACT,KPACT-78,1,1
7822,BNS,BNS-117,1,1
7822,BNS,BNS-103,2,2
7823,MVACT,MVACT-134,1,1
7824,ITACT,ITACT-66,1,1
7825,IPC,IPC-420,1,1
7825,PCA,PCA-13,2,2
7826,PCA,PCA-13,1,1
7827,IPC,IPC-395,1,1
7828,BNS,BNS-309,1,1
7828,BNS,BNS-316,2,2
7829,BNS,BNS-352,1,1
7829,BNS,BNS-351,2,2
7829,KPACT,KPACT-78,3,3
7830,MVACT,MVACT-177,1,1
7831,IPC,IPC-447,1,1
7832,IPC,IPC-380,1,1
7833,KPACT,KPACT-78,1,1
7833,IPC,IPC-504,2,2
7834,MVACT,MVACT-134,1,1
7834,MVACT,MVACT-177,2,2
7834,MVACT,MVACT-184,3,3
7835,NDPS,NDPS-8,1,1
7836,MVACT,MVACT-185,1,1
7836,MVACT,MVACT-177,2,2
7836,MVACT,MVACT-134,3,3
7837,IPC,IPC-380,1,1
7837,IPC,IPC-395,2,2
7837,IPC,IPC-420,3,3
7838,KPACT,KPACT-78,1,1
7839,IPC,IPC-447,1,1
7839,IPC,IPC-395,2,2
7840,MVACT,MVACT-134,1,1
7840,MVACT,MVACT-184,2,2
7840,MVACT,MVACT-185,3,3
7841,NDPS,NDPS-27,1,1
7841,NDPS,NDPS-8,2,2
7841,NDPS,NDPS-20,3,3
7842,KPACT,KPACT-78,1,1
7843,KEXACT,KEXACT-34,1,1
7843,KEXACT,KEXACT-32,2,2
7844,IPC,IPC-304,1,1
7844,IPC,IPC-323,2,2
7844,IPC,IPC-307,3,3
7845,IPC,IPC-302,1,1
7846,ARMS,ARMS-27,1,1
7847,BNS,BNS-303,1,1
7847,BNS,BNS-305,2,2
7848,BNS,BNS-310,1,1
7849,BNS,BNS-117,1,1
7849,BNS,BNS-140,2,2
7849,BNS,BNS-109,3,3
7850,IPC,IPC-307,1,1
7851,DOWRY,DOWRY-3,1,1
7852,BNS,BNS-305,1,1
7853,IPC,IPC-380,1,1
7853,IPC,IPC-447,2,2
7854,IPC,IPC-420,1,1
7855,IPC,IPC-302,1,1
7856,IPC,IPC-395,1,1
7857,MVACT,MVACT-185,1,1
7858,MVACT,MVACT-134,1,1
7859,IPC,IPC-302,1,1
7860,MVACT,MVACT-134,1,1
7860,MVACT,MVACT-185,2,2
7860,MVACT,MVACT-177,3,3
7861,MVACT,MVACT-177,1,1
7861,MVACT,MVACT-185,2,2
7862,NDPS,NDPS-20,1,1
7863,IPC,IPC-395,1,1
7864,MVACT,MVACT-134,1,1
7865,IPC,IPC-406,1,1
7865,IPC,IPC-395,2,2
7866,POCSO,POCSO-10,1,1
7867,ITACT,ITACT-66C,1,1
7868,IPC,IPC-406,1,1
7868,IPC,IPC-395,2,2
7868,IPC,IPC-392,3,3
7869,KEXACT,KEXACT-32,1,1
7869,KEXACT,KEXACT-34,2,2
7870,IPC,IPC-363,1,1
7871,IPC,IPC-498A,1,1
7871,DOWRY,DOWRY-3,2,2
7871,IPC,IPC-376,3,3
7872,KEXACT,KEXACT-34,1,1
7872,KEXACT,KEXACT-32,2,2
7873,BNS,BNS-329,1,1
7873,BNS,BNS-318,2,2
7874,BNS,BNS-117,1,1
7874,BNS,BNS-140,2,2
7875,IPC,IPC-506,1,1
7876,BNS,BNS-352,1,1
7876,KPACT,KPACT-110,2,2
7877,BNS,BNS-303,1,1
7877,BNS,BNS-316,2,2
7877,BNS,BNS-329,3,3
7878,IPC,IPC-406,1,1
7879,MVACT,MVACT-134,1,1
7880,IPC,IPC-354,1,1
7881,BNS,BNS-305,1,1
7882,DOWRY,DOWRY-3,1,1
7882,DOWRY,DOWRY-4,2,2
7883,ITACT,ITACT-66C,1,1
7884,MVACT,MVACT-177,1,1
7885,BNS,BNS-105,1,1
7886,BNS,BNS-85,1,1
7886,DOWRY,DOWRY-3,2,2
7887,BNS,BNS-303,1,1
7888,IPC,IPC-392,1,1
7889,POCSO,POCSO-10,1,1
7889,POCSO,POCSO-4,2,2
7890,DOWRY,DOWRY-4,1,1
7891,MVACT,MVACT-177,1,1
7892,MVACT,MVACT-184,1,1
7893,ARMS,ARMS-25,1,1
7894,IPC,IPC-420,1,1
7895,IPC,IPC-506,1,1
7895,DOWRY,DOWRY-4,2,2
7895,DOWRY,DOWRY-3,3,3
7896,ARMS,ARMS-30,1,1
7897,IPC,IPC-395,1,1
7898,MVACT,MVACT-185,1,1
7899,PCA,PCA-13,1,1
7900,ITACT,ITACT-66C,1,1
7900,ITACT,ITACT-67,2,2
7901,BNS,BNS-351,1,1
7901,KPACT,KPACT-110,2,2
7902,KPACT,KPACT-78,1,1
7902,BNS,BNS-351,2,2
7903,NDPS,NDPS-21,1,1
7904,IPC,IPC-380,1,1
7904,IPC,IPC-395,2,2
7904,IPC,IPC-392,3,3
7905,IPC,IPC-325,1,1
7906,POCSO,POCSO-12,1,1
7907,BNS,BNS-316,1,1
7907,BNS,BNS-318,2,2
7908,MVACT,MVACT-134,1,1
7908,MVACT,MVACT-184,2,2
7908,MVACT,MVACT-185,3,3
7909,IPC,IPC-366,1,1
7909,IPC,IPC-302,2,2
7910,BNS,BNS-318,1,1
7911,IPC,IPC-498A,1,1
7911,DOWRY,DOWRY-3,2,2
7912,IPC,IPC-420,1,1
7913,PCA,PCA-7,1,1
7914,IPC,IPC-420,1,1
7915,IPC,IPC-504,1,1
7915,IPC,IPC-506,2,2
7916,BNS,BNS-318,1,1
7916,BNS,BNS-309,2,2
7917,IPC,IPC-406,1,1
7918,MVACT,MVACT-185,1,1
7919,PCA,PCA-7,1,1
7920,ITACT,ITACT-66C,1,1
7921,IPC,IPC-304,1,1
7921,IPC,IPC-325,2,2
7921,IPC,IPC-302,3,3
7922,KEXACT,KEXACT-34,1,1
7922,ARMS,ARMS-30,2,2
7922,KPACT,KPACT-110,3,3
7923,BNS,BNS-74,1,1
7923,BNS,BNS-351,2,2
7924,MVACT,MVACT-185,1,1
7924,MVACT,MVACT-184,2,2
7924,MVACT,MVACT-177,3,3
7925,IPC,IPC-447,1,1
7925,IPC,IPC-392,2,2
7925,IPC,IPC-380,3,3
7926,NDPS,NDPS-21,1,1
7926,NDPS,NDPS-29,2,2
7926,NDPS,NDPS-27,3,3
7927,ARMS,ARMS-25,1,1
7927,KPACT,KPACT-78,2,2
7927,KPACT,KPACT-110,3,3
7928,MVACT,MVACT-177,1,1
7928,MVACT,MVACT-134,2,2
7929,BNS,BNS-351,1,1
7930,IPC,IPC-447,1,1
7930,IPC,IPC-420,2,2
7931,ARMS,ARMS-25,1,1
7932,IPC,IPC-506,1,1
7933,IPC,IPC-376,1,1
7934,MVACT,MVACT-134,1,1
7935,PMLA,PMLA-4,1,1
7936,MVACT,MVACT-184,1,1
7937,ARMS,ARMS-30,1,1
7938,DOWRY,DOWRY-4,1,1
7938,IPC,IPC-376,2,2
7939,IPC,IPC-395,1,1
7940,POCSO,POCSO-4,1,1
7941,KEXACT,KEXACT-32,1,1
7942,BNS,BNS-318,1,1
7943,MVACT,MVACT-134,1,1
7944,POCSO,POCSO-4,1,1
7944,POCSO,POCSO-10,2,2
7945,BNS,BNS-329,1,1
7945,BNS,BNS-309,2,2
7946,ITACT,ITACT-67,1,1
7947,BNS,BNS-137,1,1
7947,BNS,BNS-140,2,2
7947,BNS,BNS-115,3,3
7948,BNS,BNS-316,1,1
7948,PMLA,PMLA-4,2,2
7948,PCA,PCA-7,3,3
7949,PCA,PCA-7,1,1
7950,MVACT,MVACT-184,1,1
7950,MVACT,MVACT-185,2,2
7951,MVACT,MVACT-184,1,1
7951,MVACT,MVACT-185,2,2
7952,ITACT,ITACT-67,1,1
7952,ITACT,ITACT-66,2,2
7952,ITACT,ITACT-66C,3,3
7953,BNS,BNS-105,1,1
7954,BNS,BNS-309,1,1
7955,DOWRY,DOWRY-4,1,1
7955,BNS,BNS-85,2,2
7956,BNS,BNS-85,1,1
7957,BNS,BNS-303,1,1
7957,BNS,BNS-329,2,2
7957,BNS,BNS-309,3,3
7958,KPACT,KPACT-78,1,1
7958,BNS,BNS-351,2,2
7959,JJACT,JJACT-82,1,1
7960,MVACT,MVACT-134,1,1
7961,ITACT,ITACT-66D,1,1
7961,ITACT,ITACT-67,2,2
7962,UAPA,UAPA-16,1,1
7963,IPC,IPC-363,1,1
7963,IPC,IPC-304,2,2
7963,IPC,IPC-323,3,3
7964,BNS,BNS-318,1,1
7964,PMLA,PMLA-3,2,2
7964,PCA,PCA-7,3,3
7965,MVACT,MVACT-134,1,1
7965,MVACT,MVACT-185,2,2
7965,MVACT,MVACT-184,3,3
7966,PMLA,PMLA-4,1,1
7966,PMLA,PMLA-3,2,2
7967,ITACT,ITACT-66,1,1
7967,ITACT,ITACT-67,2,2
7968,ITACT,ITACT-67,1,1
7969,MVACT,MVACT-177,1,1
7969,MVACT,MVACT-184,2,2
7970,NDPS,NDPS-21,1,1
7971,IPC,IPC-498A,1,1
7972,MVACT,MVACT-134,1,1
7972,MVACT,MVACT-184,2,2
7973,IPC,IPC-380,1,1
7974,MVACT,MVACT-184,1,1
7974,MVACT,MVACT-134,2,2
7975,MVACT,MVACT-177,1,1
7976,ARMS,ARMS-27,1,1
7976,KEXACT,KEXACT-34,2,2
7976,KPACT,KPACT-110,3,3
7977,BNS,BNS-310,1,1
7978,ARMS,ARMS-25,1,1
7979,BNS,BNS-316,1,1
7980,BNS,BNS-310,1,1
7980,BNS,BNS-316,2,2
7981,BNS,BNS-303,1,1
7981,BNS,BNS-329,2,2
7981,BNS,BNS-309,3,3
7982,BNS,BNS-316,1,1
7983,MVACT,MVACT-185,1,1
7983,MVACT,MVACT-184,2,2
7984,MVACT,MVACT-177,1,1
7984,MVACT,MVACT-184,2,2
7985,IPC,IPC-406,1,1
7986,MVACT,MVACT-185,1,1
7987,IPC,IPC-420,1,1
7987,IPC,IPC-380,2,2
7988,MVACT,MVACT-185,1,1
7989,POCSO,POCSO-12,1,1
7990,ITACT,ITACT-66C,1,1
7990,ITACT,ITACT-67,2,2
7991,IPC,IPC-323,1,1
7992,KPACT,KPACT-78,1,1
7992,IPC,IPC-504,2,2
7992,KPACT,KPACT-110,3,3
7993,BNS,BNS-115,1,1
7994,MVACT,MVACT-184,1,1
7994,MVACT,MVACT-177,2,2
7994,MVACT,MVACT-185,3,3
7995,ITACT,ITACT-66,1,1
7996,BNS,BNS-351,1,1
7997,MVACT,MVACT-185,1,1
7997,MVACT,MVACT-134,2,2
7998,BNS,BNS-329,1,1
7999,ARMS,ARMS-27,1,1
8000,BNS,BNS-309,1,1
8000,BNS,BNS-305,2,2
8001,IPC,IPC-406,1,1
8001,IPC,IPC-379,2,2
8002,BNS,BNS-310,1,1
8003,IPC,IPC-366,1,1
8003,IPC,IPC-323,2,2
8004,BNS,BNS-329,1,1
8005,DOWRY,DOWRY-3,1,1
8006,PMLA,PMLA-3,1,1
8007,BNS,BNS-310,1,1
8008,NDPS,NDPS-22,1,1
8008,NDPS,NDPS-8,2,2
8009,NDPS,NDPS-20,1,1
8009,NDPS,NDPS-21,2,2
8010,MVACT,MVACT-184,1,1
8011,NDPS,NDPS-29,1,1
8011,NDPS,NDPS-8,2,2
8012,PMLA,PMLA-4,1,1
8013,IPC,IPC-366,1,1
8013,IPC,IPC-323,2,2
8014,MVACT,MVACT-184,1,1
8014,MVACT,MVACT-185,2,2
8014,MVACT,MVACT-177,3,3
8015,BNS,BNS-105,1,1
8016,IPC,IPC-304,1,1
8016,IPC,IPC-366,2,2
8017,KPACT,KPACT-78,1,1
8018,BNS,BNS-305,1,1
8019,IPC,IPC-354,1,1
8020,BNS,BNS-105,1,1
8020,BNS,BNS-115,2,2
8020,BNS,BNS-109,3,3
8021,BNS,BNS-117,1,1
8022,MVACT,MVACT-185,1,1
8022,MVACT,MVACT-177,2,2
8023,ARMS,ARMS-30,1,1
8024,NDPS,NDPS-27,1,1
8025,BNS,BNS-329,1,1
8026,BNS,BNS-74,1,1
8026,BNS,BNS-351,2,2
8027,MVACT,MVACT-185,1,1
8027,MVACT,MVACT-134,2,2
8027,MVACT,MVACT-177,3,3
8028,ARMS,ARMS-30,1,1
8029,BNS,BNS-305,1,1
8029,BNS,BNS-303,2,2
8030,BNS,BNS-316,1,1
8030,BNS,BNS-318,2,2
8031,PCA,PCA-7,1,1
8031,IPC,IPC-420,2,2
8032,MVACT,MVACT-177,1,1
8032,MVACT,MVACT-184,2,2
8033,BNS,BNS-109,1,1
8034,MVACT,MVACT-185,1,1
8034,MVACT,MVACT-184,2,2
8035,ARMS,ARMS-30,1,1
8036,MVACT,MVACT-184,1,1
8036,MVACT,MVACT-134,2,2
8037,KPACT,KPACT-110,1,1
8038,IPC,IPC-506,1,1
8038,IPC,IPC-354,2,2
8038,IPC,IPC-376,3,3
8039,NDPS,NDPS-27,1,1
8039,NDPS,NDPS-22,2,2
8039,NDPS,NDPS-29,3,3
8040,MVACT,MVACT-185,1,1
8040,MVACT,MVACT-134,2,2
8040,MVACT,MVACT-177,3,3
8041,IPC,IPC-363,1,1
8041,IPC,IPC-323,2,2
8041,IPC,IPC-302,3,3
8042,BNS,BNS-109,1,1
8042,BNS,BNS-115,2,2
8042,BNS,BNS-140,3,3
8043,DOWRY,DOWRY-3,1,1
8043,BNS,BNS-85,2,2
8043,DOWRY,DOWRY-4,3,3
8044,ITACT,ITACT-66C,1,1
8044,ITACT,ITACT-66D,2,2
8044,ITACT,ITACT-67,3,3
8045,BNS,BNS-352,1,1
8046,BNS,BNS-329,1,1
8047,KPACT,KPACT-78,1,1
8047,BNS,BNS-351,2,2
8047,KPACT,KPACT-110,3,3
8048,BNS,BNS-310,1,1
8048,BNS,BNS-329,2,2
8049,IPC,IPC-395,1,1
8050,BNS,BNS-316,1,1
8051,IPC,IPC-406,1,1
8051,IPC,IPC-379,2,2
8052,BNS,BNS-309,1,1
8053,MVACT,MVACT-185,1,1
8053,MVACT,MVACT-177,2,2
8054,MVACT,MVACT-134,1,1
8054,MVACT,MVACT-177,2,2
8055,IPC,IPC-506,1,1
8055,DOWRY,DOWRY-3,2,2
8055,IPC,IPC-354,3,3
8056,IPC,IPC-380,1,1
8057,MVACT,MVACT-185,1,1
8057,MVACT,MVACT-134,2,2
8058,MVACT,MVACT-134,1,1
8058,MVACT,MVACT-177,2,2
8058,MVACT,MVACT-184,3,3
8059,MVACT,MVACT-185,1,1
8060,MVACT,MVACT-134,1,1
8060,MVACT,MVACT-185,2,2
8060,MVACT,MVACT-184,3,3
8061,KPACT,KPACT-78,1,1
8062,MVACT,MVACT-185,1,1
8062,MVACT,MVACT-177,2,2
8063,IPC,IPC-406,1,1
8064,IPC,IPC-420,1,1
8064,IPC,IPC-406,2,2
8065,MVACT,MVACT-185,1,1
8066,IPC,IPC-363,1,1
8067,IPC,IPC-504,1,1
8068,ITACT,ITACT-66C,1,1
8069,BNS,BNS-109,1,1
8069,BNS,BNS-140,2,2
8070,MVACT,MVACT-134,1,1
8070,MVACT,MVACT-184,2,2
8070,MVACT,MVACT-177,3,3
8071,PCA,PCA-7,1,1
8071,PCA,PCA-13,2,2
8071,PMLA,PMLA-3,3,3
8072,IPC,IPC-420,1,1
8073,NDPS,NDPS-8,1,1
8073,NDPS,NDPS-29,2,2
8074,IPC,IPC-506,1,1
8075,NDPS,NDPS-21,1,1
8075,NDPS,NDPS-29,2,2
8075,NDPS,NDPS-22,3,3
8076,IPC,IPC-379,1,1
8077,BNS,BNS-115,1,1
8078,BNS,BNS-316,1,1
8079,IPC,IPC-392,1,1
8079,IPC,IPC-379,2,2
8080,KPACT,KPACT-78,1,1
8081,NDPS,NDPS-21,1,1
8082,ARMS,ARMS-30,1,1
8082,ARMS,ARMS-27,2,2
8082,KEXACT,KEXACT-34,3,3
8083,MVACT,MVACT-185,1,1
8084,IPC,IPC-307,1,1
8085,ARMS,ARMS-27,1,1
8086,IPC,IPC-420,1,1
8086,IPC,IPC-379,2,2
8086,IPC,IPC-447,3,3
8087,BNS,BNS-310,1,1
8088,BNS,BNS-318,1,1
8088,BNS,BNS-310,2,2
8088,BNS,BNS-316,3,3
8089,BNS,BNS-310,1,1
8090,MVACT,MVACT-134,1,1
8090,MVACT,MVACT-185,2,2
8090,MVACT,MVACT-184,3,3
8091,IPC,IPC-302,1,1
8092,PCA,PCA-7,1,1
8092,BNS,BNS-318,2,2
8093,MVACT,MVACT-134,1,1
8094,BNS,BNS-109,1,1
8094,BNS,BNS-103,2,2
8095,IPC,IPC-406,1,1
8095,IPC,IPC-447,2,2
8095,IPC,IPC-379,3,3
8096,BNS,BNS-303,1,1
8097,BNS,BNS-303,1,1
8098,IPC,IPC-395,1,1
8098,IPC,IPC-447,2,2
8098,IPC,IPC-406,3,3
8099,ITACT,ITACT-66,1,1
8099,ITACT,ITACT-66D,2,2
8100,BNS,BNS-316,1,1
8101,ITACT,ITACT-66C,1,1
8102,IPC,IPC-406,1,1
8103,ITACT,ITACT-67,1,1
8104,IPC,IPC-307,1,1
8104,IPC,IPC-366,2,2
8104,IPC,IPC-323,3,3
8105,POCSO,POCSO-12,1,1
8106,IPC,IPC-380,1,1
8107,MVACT,MVACT-134,1,1
8108,BNS,BNS-309,1,1
8108,BNS,BNS-329,2,2
8109,DOWRY,DOWRY-4,1,1
8110,IPC,IPC-447,1,1
8110,IPC,IPC-392,2,2
8110,IPC,IPC-395,3,3
8111,BNS,BNS-352,1,1
8112,IPC,IPC-325,1,1
8113,MVACT,MVACT-134,1,1
8113,MVACT,MVACT-177,2,2
8113,MVACT,MVACT-184,3,3
8114,MVACT,MVACT-185,1,1
8115,KEXACT,KEXACT-32,1,1
8115,KPACT,KPACT-110,2,2
8116,NDPS,NDPS-21,1,1
8116,NDPS,NDPS-8,2,2
8117,MVACT,MVACT-177,1,1
8118,IPC,IPC-366,1,1
8118,IPC,IPC-325,2,2
8118,IPC,IPC-304,3,3
8119,MVACT,MVACT-177,1,1
8120,BNS,BNS-309,1,1
8121,DOWRY,DOWRY-3,1,1
8121,IPC,IPC-498A,2,2
8122,PCA,PCA-7,1,1
8123,KPACT,KPACT-110,1,1
8124,MVACT,MVACT-185,1,1
8125,IPC,IPC-354,1,1
8126,KEXACT,KEXACT-34,1,1
8127,MVACT,MVACT-184,1,1
8128,IPC,IPC-406,1,1
8128,PCA,PCA-13,2,2
8129,JJACT,JJACT-82,1,1
8130,IPC,IPC-406,1,1
8130,IPC,IPC-392,2,2
8131,BNS,BNS-318,1,1
8132,BNS,BNS-351,1,1
8133,IPC,IPC-379,1,1
8134,KEXACT,KEXACT-34,1,1
8134,KEXACT,KEXACT-32,2,2
8134,ARMS,ARMS-25,3,3
8135,KEXACT,KEXACT-34,1,1
8136,IPC,IPC-366,1,1
8137,BNS,BNS-309,1,1
8138,IPC,IPC-363,1,1
8139,BNS,BNS-117,1,1
8139,BNS,BNS-103,2,2
8139,BNS,BNS-115,3,3
8140,BNS,BNS-318,1,1
8140,BNS,BNS-310,2,2
8140,BNS,BNS-309,3,3
8141,BNS,BNS-318,1,1
8142,BNS,BNS-85,1,1
8142,BNS,BNS-351,2,2
8143,BNS,BNS-115,1,1
8144,PMLA,PMLA-3,1,1
8145,MVACT,MVACT-177,1,1
8145,MVACT,MVACT-134,2,2
8146,IPC,IPC-376,1,1
8147,UAPA,UAPA-18,1,1
8147,UAPA,UAPA-13,2,2
8148,IPC,IPC-380,1,1
8149,MVACT,MVACT-184,1,1
8150,ARMS,ARMS-30,1,1
8151,DOWRY,DOWRY-4,1,1
8152,BNS,BNS-137,1,1
8153,IPC,IPC-506,1,1
8153,IPC,IPC-376,2,2
8154,BNS,BNS-137,1,1
8155,MVACT,MVACT-177,1,1
8156,MVACT,MVACT-184,1,1
8156,MVACT,MVACT-185,2,2
8156,MVACT,MVACT-177,3,3
8157,MVACT,MVACT-134,1,1
8157,MVACT,MVACT-177,2,2
8158,MVACT,MVACT-184,1,1
8159,IPC,IPC-506,1,1
8160,IPC,IPC-406,1,1
8161,MVACT,MVACT-185,1,1
8162,NDPS,NDPS-22,1,1
8163,IPC,IPC-420,1,1
8164,KPACT,KPACT-78,1,1
8164,IPC,IPC-506,2,2
8165,BNS,BNS-303,1,1
8166,MVACT,MVACT-134,1,1
8167,ITACT,ITACT-66D,1,1
8168,KEXACT,KEXACT-32,1,1
8169,BNS,BNS-103,1,1
8170,IPC,IPC-420,1,1
8170,IPC,IPC-392,2,2
8171,IPC,IPC-392,1,1
8171,IPC,IPC-379,2,2
8172,IPC,IPC-323,1,1
8172,IPC,IPC-304,2,2
8172,IPC,IPC-366,3,3
8173,IPC,IPC-379,1,1
8173,IPC,IPC-420,2,2
8174,MVACT,MVACT-177,1,1
8175,ARMS,ARMS-30,1,1
8175,KEXACT,KEXACT-32,2,2
8175,KEXACT,KEXACT-34,3,3
8176,KEXACT,KEXACT-32,1,1
8177,BNS,BNS-352,1,1
8178,IPC,IPC-380,1,1
8178,IPC,IPC-447,2,2
8179,PMLA,PMLA-4,1,1
8180,MVACT,MVACT-185,1,1
8180,MVACT,MVACT-184,2,2
8180,MVACT,MVACT-134,3,3
8181,IPC,IPC-379,1,1
8182,IPC,IPC-395,1,1
8182,IPC,IPC-420,2,2
8182,IPC,IPC-380,3,3
8183,BNS,BNS-64,1,1
8184,MVACT,MVACT-134,1,1
8185,BNS,BNS-305,1,1
8186,ITACT,ITACT-66C,1,1
8186,ITACT,ITACT-66,2,2
8187,BNS,BNS-117,1,1
8188,IPC,IPC-354,1,1
8189,ARMS,ARMS-30,1,1
8190,BNS,BNS-305,1,1
8190,BNS,BNS-303,2,2
8191,ITACT,ITACT-66D,1,1
8191,ITACT,ITACT-66,2,2
8192,MVACT,MVACT-177,1,1
8193,IPC,IPC-420,1,1
8193,IPC,IPC-392,2,2
8194,ARMS,ARMS-30,1,1
8194,KEXACT,KEXACT-34,2,2
8194,ARMS,ARMS-27,3,3
8195,BNS,BNS-329,1,1
8196,MVACT,MVACT-177,1,1
8197,BNS,BNS-352,1,1
8198,ITACT,ITACT-66D,1,1
8199,PCA,PCA-7,1,1
8200,MVACT,MVACT-185,1,1
8201,IPC,IPC-354,1,1
8202,ITACT,ITACT-66D,1,1
8203,BNS,BNS-105,1,1
8204,MVACT,MVACT-185,1,1
8204,MVACT,MVACT-184,2,2
8205,MVACT,MVACT-185,1,1
8205,MVACT,MVACT-177,2,2
8206,MVACT,MVACT-184,1,1
8207,KPACT,KPACT-110,1,1
8208,MVACT,MVACT-134,1,1
8208,MVACT,MVACT-185,2,2
8209,MVACT,MVACT-184,1,1
8210,BNS,BNS-64,1,1
8211,IPC,IPC-380,1,1
8212,NDPS,NDPS-21,1,1
8213,IPC,IPC-380,1,1
8214,IPC,IPC-379,1,1
8214,IPC,IPC-392,2,2
8215,BNS,BNS-316,1,1
8216,DOWRY,DOWRY-3,1,1
8216,IPC,IPC-506,2,2
8216,IPC,IPC-498A,3,3
8217,IPC,IPC-395,1,1
8217,IPC,IPC-380,2,2
8218,BNS,BNS-352,1,1
8218,KPACT,KPACT-110,2,2
8219,MVACT,MVACT-184,1,1
8220,IPC,IPC-325,1,1
8221,ITACT,ITACT-66,1,1
8222,NDPS,NDPS-20,1,1
8223,IPC,IPC-406,1,1
8223,IPC,IPC-380,2,2
